title,episode
3화 - 숙제 검사,https://comic.naver.com/webtoon/detail?titleId=823190&no=4&week=mon
2화 - 친해지는 과정,https://comic.naver.com/webtoon/detail?titleId=823190&no=3&week=mon
1화 - 첫 수업 유형,https://comic.naver.com/webtoon/detail?titleId=823190&no=2&week=mon
프롤로그,https://comic.naver.com/webtoon/detail?titleId=823190&no=1&week=mon
